MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
2/22/2025 12:03:50,1.17.0,baseline,2,4.16,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,399,nan
2/22/2025 12:04:10,1.17.0,baseline,2,4.16,3,1,Pellet,LeftANDRight,0,1,0,1,0,0.06,nan,nan,15
2/22/2025 12:04:18,1.17.0,baseline,2,4.16,nan,1,Right,LeftANDRight,0,2,0,1,0,nan,nan,360,nan
2/22/2025 12:05:30,1.17.0,baseline,2,4.17,1,1,Pellet,LeftANDRight,0,2,0,2,0,55.83,80,nan,15
2/22/2025 12:10:12,1.17.0,baseline,2,4.16,nan,1,Left,LeftANDRight,1,2,0,2,0,nan,nan,143,nan
2/22/2025 12:10:14,1.17.0,baseline,2,4.16,nan,1,LeftinTimeOut,LeftANDRight,2,2,0,2,0,nan,nan,nan,nan
2/22/2025 12:10:15,1.17.0,baseline,2,4.17,nan,1,LeftinTimeOut,LeftANDRight,2,2,0,2,0,nan,nan,nan,nan
2/22/2025 12:10:30,1.17.0,baseline,2,4.16,1,1,Pellet,LeftANDRight,2,2,0,3,0,1.83,300,nan,15
2/22/2025 13:06:17,1.17.0,baseline,2,4.16,nan,1,Right,LeftANDRight,2,3,0,3,0,nan,nan,135,nan
2/22/2025 13:06:33,1.17.0,baseline,2,4.16,1,1,Pellet,LeftANDRight,2,3,0,4,0,0.06,3362,nan,15
2/22/2025 13:07:11,1.17.0,baseline,2,4.16,nan,1,Right,LeftANDRight,2,4,0,4,0,nan,nan,307,nan
2/22/2025 13:07:27,1.17.0,baseline,2,4.16,1,1,Pellet,LeftANDRight,2,4,0,5,0,0.42,55,nan,15
2/22/2025 13:08:32,1.17.0,baseline,2,4.16,nan,1,Left,LeftANDRight,3,4,0,5,0,nan,nan,524,nan
2/22/2025 13:08:48,1.17.0,baseline,2,4.16,1,1,Pellet,LeftANDRight,3,4,0,6,0,0.79,81,nan,15
2/22/2025 14:45:40,1.17.0,baseline,2,4.15,nan,1,Left,LeftANDRight,4,4,0,6,0,nan,nan,129,nan
2/22/2025 14:45:43,1.17.0,baseline,2,4.15,nan,1,RightinTimeout,LeftANDRight,4,5,0,6,0,nan,nan,0,nan
2/22/2025 14:45:56,1.17.0,baseline,2,4.15,2,1,Pellet,LeftANDRight,4,5,0,7,0,0.48,5828,nan,15
2/22/2025 14:46:05,1.17.0,baseline,2,4.15,nan,1,Right,LeftANDRight,4,6,0,7,0,nan,nan,9,nan
2/22/2025 14:46:22,1.17.0,baseline,2,4.15,1,1,Pellet,LeftANDRight,4,6,0,8,0,1.28,26,nan,15
2/22/2025 14:46:38,1.17.0,baseline,2,4.15,nan,1,Right,LeftANDRight,4,7,0,8,0,nan,nan,25,nan
2/22/2025 14:46:39,1.17.0,baseline,2,4.16,nan,1,RightinTimeout,LeftANDRight,4,8,0,8,0,nan,nan,0,nan
2/22/2025 14:46:39,1.17.0,baseline,2,4.15,nan,1,RightinTimeout,LeftANDRight,4,8,0,8,0,nan,nan,293,nan
2/22/2025 14:47:02,1.17.0,baseline,2,4.15,2,1,Pellet,LeftANDRight,4,8,0,9,0,5.95,40,nan,15
2/22/2025 14:47:20,1.17.0,baseline,2,4.15,nan,1,Left,LeftANDRight,5,8,0,9,0,nan,nan,28,nan
2/22/2025 14:47:38,1.17.0,baseline,2,4.14,1,1,Pellet,LeftANDRight,5,8,0,10,0,2.20,36,nan,15
2/22/2025 15:54:23,1.17.0,baseline,2,4.14,nan,1,Right,LeftANDRight,5,9,0,10,0,nan,nan,363,nan
2/22/2025 15:54:39,1.17.0,baseline,2,4.15,2,1,Pellet,LeftANDRight,5,9,0,11,0,0.06,4021,nan,15
2/22/2025 15:54:51,1.17.0,baseline,2,4.14,nan,1,Left,LeftANDRight,6,9,0,11,0,nan,nan,39,nan
2/22/2025 15:55:11,1.17.0,baseline,2,4.14,1,1,Pellet,LeftANDRight,6,9,0,12,0,3.43,32,nan,15
2/22/2025 17:35:38,1.17.0,baseline,2,4.14,nan,1,Right,LeftANDRight,6,10,0,12,0,nan,nan,21,nan
2/22/2025 17:35:54,1.17.0,baseline,2,4.14,1,1,Pellet,LeftANDRight,6,10,0,13,0,0.06,6043,nan,15
2/22/2025 17:36:40,1.17.0,baseline,2,4.14,nan,1,Left,LeftANDRight,7,10,0,13,0,nan,nan,314,nan
