id,name,acronym,structure_id_path,VolumeInMillimeters_totals,cell_num_totals,density_totals
8,Basic cell groups and regions,grey,"[997, 8]",393.9912343750001,102682,260.62001141443534
567,Cerebrum,CH,"[997, 8, 567]",258.091359375,66551,257.8583032038013
688,Cerebral cortex,CTX,"[997, 8, 567, 688]",206.70882812500005,58775,284.33715450439223
695,Cortical plate,CTXpl,"[997, 8, 567, 688, 695]",197.87629687500004,58265,294.451639333065
315,Isocortex,Isocortex,"[997, 8, 567, 688, 695, 315]",121.81248437500003,49926,409.85946765770484
184,Frontal association cortex,FrA,"[997, 8, 567, 688, 695, 315, 184]",2.2767500000000007,950,417.2614472383879
68,"Frontal pole, layer 1",FrA-1,"[997, 8, 567, 688, 695, 315, 184, 68]",0.6963750000000002,143,205.34912942021177
667,"Frontal pole, layer 2/3",FrA-2/3,"[997, 8, 567, 688, 695, 315, 184, 667]",1.1518750000000002,766,665.0027129679869
2325,"Frontal pole, layer 5",FrA-5,"[997, 8, 567, 688, 695, 315, 184, 2325]",0.4285000000000001,41,95.68261376896147
500,motor cortex,M,"[997, 8, 567, 688, 695, 315, 500]",18.318375000000003,8990,490.76405521777986
985,Primary motor cortex,M1,"[997, 8, 567, 688, 695, 315, 500, 985]",8.815250000000002,4197,476.1067468307761
320,Primary motor cortex Layer 1,M1-1,"[997, 8, 567, 688, 695, 315, 500, 985, 320]",1.1312968750000003,47,41.545239838128246
943,Primary motor cortex Layer 2/3,M1-2/3,"[997, 8, 567, 688, 695, 315, 500, 985, 943]",3.044265625000001,3383,1111.2696514450834
648,Primary motor cortex Layer 5,M1-5,"[997, 8, 567, 688, 695, 315, 500, 985, 648]",2.0343906250000003,309,151.8882343453583
844,Primary motor cortex Layer 6a,M1-6a,"[997, 8, 567, 688, 695, 315, 500, 985, 844]",1.5861093750000004,209,131.76897085044968
882,Primary motor cortex Layer 6b,M1-6b,"[997, 8, 567, 688, 695, 315, 500, 985, 882]",0.3985625000000001,45,112.90575505723692
2017,"Frontal cortex, area 3",FrC3,"[997, 8, 567, 688, 695, 315, 500, 985, 2017]",0.6206250000000001,204,328.70090634441084
2334,"Frontal cortex, area 3, layer1",FrC3-1,"[997, 8, 567, 688, 695, 315, 500, 985, 2017, 2334]",0.10412500000000002,31,297.71908763505394
2335,"Frontal cortex, area 3, layer2/3",FrC3-2/3,"[997, 8, 567, 688, 695, 315, 500, 985, 2017, 2335]",0.25925000000000004,162,624.8794599807135
2336,"Frontal cortex, area 3, layer5",FrC3-5,"[997, 8, 567, 688, 695, 315, 500, 985, 2017, 2336]",0.19281250000000005,8,41.49108589951376
2337,"Frontal cortex, area 3, layer6a",FrC3-6a,"[997, 8, 567, 688, 695, 315, 500, 985, 2017, 2337]",0.06062500000000001,3,49.484536082474214
2351,"Frontal cortex, area 3, layer6b",FrC3-6b,"[997, 8, 567, 688, 695, 315, 500, 985, 2017, 2351]",0.003812500000000001,0,0.0
993,Secondary motor cortex,M2,"[997, 8, 567, 688, 695, 315, 500, 993]",9.503125000000002,4793,504.3604077606049
656,"Secondary motor cortex, layer 1",M2-1,"[997, 8, 567, 688, 695, 315, 500, 993, 656]",1.7642187500000004,275,155.876361704012
962,"Secondary motor cortex, layer 2/3",M2-2/3,"[997, 8, 567, 688, 695, 315, 500, 993, 962]",3.450328125000001,3544,1027.1486860398238
767,"Secondary motor cortex, layer 5",M2-5,"[997, 8, 567, 688, 695, 315, 500, 993, 767]",2.7650781250000005,664,240.1378803718249
1021,"Secondary motor cortex, layer 6a",M2-6a,"[997, 8, 567, 688, 695, 315, 500, 993, 1021]",1.4277812500000004,281,196.80885990063248
1085,"Secondary motor cortex, layer 6b",M2-6b,"[997, 8, 567, 688, 695, 315, 500, 993, 1085]",0.09571875000000002,29,302.97094351942536
453,Somatosensory cortex,S,"[997, 8, 567, 688, 695, 315, 453]",39.77740625000001,18222,458.0992507524292
322,Primary somatosensory cortex,S1,"[997, 8, 567, 688, 695, 315, 453, 322]",32.862062500000015,16268,495.0389221613827
793,Primary somatosensory cortex layer 1,S1-1,"[997, 8, 567, 688, 695, 315, 453, 322, 793]",0.19075000000000006,69,361.7300131061598
346,Primary somatosensory cortex layer 2/3,S1-2/3,"[997, 8, 567, 688, 695, 315, 453, 322, 346]",0.29906250000000006,461,1541.4838035527687
865,Primary somatosensory cortex layer 4,S1-4,"[997, 8, 567, 688, 695, 315, 453, 322, 865]",0.30668750000000006,101,329.32545343386994
921,Primary somatosensory cortex layer 5,S1-5,"[997, 8, 567, 688, 695, 315, 453, 322, 921]",0.29318750000000005,51,173.95011724578978
686,Primary somatosensory cortex layer 6a,S1-6a,"[997, 8, 567, 688, 695, 315, 453, 322, 686]",0.23587500000000006,20,84.79067302596712
719,Primary somatosensory cortex layer 6b,S1-6b,"[997, 8, 567, 688, 695, 315, 453, 322, 719]",0.07825000000000001,10,127.7955271565495
2338,"Primary somatosensory area, jaw",S1J,"[997, 8, 567, 688, 695, 315, 453, 322, 2338]",3.5977968750000007,1283,356.607125020086
