MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
2/25/2025 15:42:38,1.17.0,certainty,6,4.18,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,359,nan
2/25/2025 15:43:38,1.17.0,certainty,6,4.18,3,1,Pellet,LeftANDRight,0,1,0,1,0,41.34,nan,nan,15
2/25/2025 15:47:01,1.17.0,certainty,6,4.18,nan,1,Right,LeftANDRight,0,2,0,1,0,nan,nan,205,nan
2/25/2025 15:47:18,1.17.0,certainty,6,4.18,2,1,Pellet,LeftANDRight,0,2,0,2,0,0.12,220,nan,15
2/25/2025 15:48:02,1.17.0,certainty,6,4.18,nan,1,Right,LeftANDRight,0,3,0,2,0,nan,nan,16,nan
2/25/2025 15:48:22,1.17.0,certainty,6,4.18,2,1,Pellet,LeftANDRight,0,3,0,3,0,3.55,64,nan,15
2/25/2025 15:48:45,1.17.0,certainty,6,4.18,nan,1,Right,LeftANDRight,0,4,0,3,0,nan,nan,190,nan
2/25/2025 15:49:02,1.17.0,certainty,6,4.18,2,1,Pellet,LeftANDRight,0,4,0,4,0,1.65,40,nan,15
2/25/2025 15:49:57,1.17.0,certainty,6,4.18,nan,1,Right,LeftANDRight,0,5,0,4,0,nan,nan,122,nan
2/25/2025 15:50:14,1.17.0,certainty,6,4.18,1,1,Pellet,LeftANDRight,0,5,0,5,0,1.03,72,nan,15
2/25/2025 17:06:20,1.17.0,certainty,6,4.17,nan,1,Right,LeftANDRight,0,6,0,5,0,nan,nan,552,nan
2/25/2025 17:06:37,1.17.0,certainty,6,4.17,1,1,Pellet,LeftANDRight,0,6,0,6,0,0.61,4583,nan,15
2/25/2025 17:07:08,1.17.0,certainty,6,4.17,nan,1,Right,LeftANDRight,0,7,0,6,0,nan,nan,353,nan
2/25/2025 17:07:25,1.17.0,certainty,6,4.17,1,1,Pellet,LeftANDRight,0,7,0,7,0,0.85,48,nan,15
2/25/2025 17:07:48,1.17.0,certainty,6,4.17,nan,1,Right,LeftANDRight,0,8,0,7,0,nan,nan,255,nan
2/25/2025 17:07:49,1.17.0,certainty,6,4.17,nan,1,RightinTimeout,LeftANDRight,0,9,0,7,0,nan,nan,0,nan
2/25/2025 17:07:49,1.17.0,certainty,6,4.17,nan,1,RightinTimeout,LeftANDRight,0,9,0,7,0,nan,nan,299,nan
2/25/2025 17:07:51,1.17.0,certainty,6,4.17,nan,1,RightinTimeout,LeftANDRight,0,10,0,7,0,nan,nan,0,nan
2/25/2025 17:08:05,1.17.0,certainty,6,4.17,1,1,Pellet,LeftANDRight,0,10,0,8,0,0.79,40,nan,15
2/25/2025 17:08:26,1.17.0,certainty,6,4.17,nan,1,Right,LeftANDRight,0,11,0,8,0,nan,nan,409,nan
2/25/2025 17:08:26,1.17.0,certainty,6,4.18,nan,1,RightinTimeout,LeftANDRight,0,12,0,8,0,nan,nan,0,nan
2/25/2025 17:08:43,1.17.0,certainty,6,4.17,1,1,Pellet,LeftANDRight,0,12,0,9,0,1.28,38,nan,15
2/25/2025 17:09:04,1.17.0,certainty,6,4.18,nan,1,Right,LeftANDRight,0,13,0,9,0,nan,nan,374,nan
2/25/2025 17:09:21,1.17.0,certainty,6,4.17,1,1,Pellet,LeftANDRight,0,13,0,10,0,1.09,38,nan,15
2/25/2025 17:12:40,1.17.0,certainty,6,4.18,nan,1,Right,LeftANDRight,0,14,0,10,0,nan,nan,53,nan
2/25/2025 17:12:40,1.17.0,certainty,6,4.17,nan,1,RightinTimeout,LeftANDRight,0,15,0,10,0,nan,nan,0,nan
2/25/2025 17:12:57,1.17.0,certainty,6,4.16,2,1,Pellet,LeftANDRight,0,15,0,11,0,0.55,216,nan,15
2/25/2025 17:29:54,1.17.0,certainty,6,4.17,nan,1,Left,LeftANDRight,1,15,0,11,0,nan,nan,157,nan
2/25/2025 17:29:54,1.17.0,certainty,6,4.17,nan,1,LeftinTimeOut,LeftANDRight,2,15,0,11,0,nan,nan,nan,nan
2/25/2025 17:29:55,1.17.0,certainty,6,4.17,nan,1,LeftinTimeOut,LeftANDRight,2,15,0,11,0,nan,nan,nan,nan
2/25/2025 17:29:55,1.17.0,certainty,6,4.17,nan,1,LeftinTimeOut,LeftANDRight,2,15,0,11,0,nan,nan,nan,nan
2/25/2025 17:29:55,1.17.0,certainty,6,4.17,nan,1,LeftinTimeOut,LeftANDRight,2,15,0,11,0,nan,nan,nan,nan
2/25/2025 17:29:59,1.17.0,certainty,6,4.17,nan,1,RightinTimeout,LeftANDRight,2,16,0,11,0,nan,nan,0,nan
2/25/2025 17:30:10,1.17.0,certainty,6,4.17,1,1,Pellet,LeftANDRight,2,16,0,12,0,0.61,1033,nan,15
2/25/2025 17:30:35,1.17.0,certainty,6,4.17,nan,1,Right,LeftANDRight,2,17,0,12,0,nan,nan,0,nan
2/25/2025 17:30:52,1.17.0,certainty,6,4.17,1,1,Pellet,LeftANDRight,2,17,0,13,0,1.10,42,nan,15
2/25/2025 17:31:58,1.17.0,certainty,6,4.18,nan,1,Right,LeftANDRight,2,18,0,13,0,nan,nan,157,nan
2/25/2025 17:32:00,1.17.0,certainty,6,4.17,nan,1,RightinTimeout,LeftANDRight,2,19,0,13,0,nan,nan,0,nan
2/25/2025 17:32:00,1.17.0,certainty,6,4.17,nan,1,RightinTimeout,LeftANDRight,2,19,0,13,0,nan,nan,299,nan
2/25/2025 17:32:03,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,0,nan
2/25/2025 17:32:04,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,302,nan
2/25/2025 17:32:04,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,600,nan
2/25/2025 17:32:04,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,926,nan
2/25/2025 17:32:05,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,1225,nan
2/25/2025 17:32:05,1.17.0,certainty,6,4.18,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,1527,nan
2/25/2025 17:32:05,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,1826,nan
2/25/2025 17:32:06,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,2124,nan
2/25/2025 17:32:06,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,2423,nan
2/25/2025 17:32:06,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,2722,nan
2/25/2025 17:32:06,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,3024,nan
2/25/2025 17:32:07,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,3322,nan
2/25/2025 17:32:07,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,3621,nan
2/25/2025 17:32:07,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,3920,nan
2/25/2025 17:32:08,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,4219,nan
2/25/2025 17:32:08,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,4521,nan
2/25/2025 17:32:08,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,4820,nan
2/25/2025 17:32:09,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,5119,nan
2/25/2025 17:32:09,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,5418,nan
2/25/2025 17:32:09,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,5720,nan
2/25/2025 17:32:09,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,6018,nan
2/25/2025 17:32:10,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,6317,nan
2/25/2025 17:32:10,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,6616,nan
2/25/2025 17:32:10,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,6915,nan
2/25/2025 17:32:11,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,7217,nan
2/25/2025 17:32:11,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,7516,nan
2/25/2025 17:32:11,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,7815,nan
2/25/2025 17:32:12,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,8114,nan
2/25/2025 17:32:12,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,8415,nan
2/25/2025 17:32:12,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,8714,nan
2/25/2025 17:32:12,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,9013,nan
2/25/2025 17:32:13,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,9312,nan
2/25/2025 17:32:13,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,9611,nan
2/25/2025 17:32:13,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,9912,nan
2/25/2025 17:32:14,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,10211,nan
2/25/2025 17:32:14,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,10510,nan
2/25/2025 17:32:14,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,10809,nan
2/25/2025 17:32:15,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,11111,nan
2/25/2025 17:32:15,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,11410,nan
2/25/2025 17:32:15,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,11709,nan
2/25/2025 17:32:15,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,12008,nan
2/25/2025 17:32:16,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,12307,nan
2/25/2025 17:32:16,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,12609,nan
2/25/2025 17:32:16,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,12907,nan
2/25/2025 17:32:17,1.17.0,certainty,6,4.17,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,13206,nan
2/25/2025 17:32:17,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,13505,nan
2/25/2025 17:32:17,1.17.0,certainty,6,4.16,nan,1,RewardPortinTimeOut,LeftANDRight,2,19,1,13,0,nan,nan,13807,nan
